store_id,item_id,wm_yr_wk,sell_price
CA_3,HOBBIES_1_001,2023-12-30,17.78
CA_3,HOBBIES_1_001,2024-01-06,19.18
CA_3,HOBBIES_1_001,2024-01-13,18.3
CA_3,HOBBIES_1_001,2024-01-20,18.96
CA_3,HOBBIES_1_001,2024-01-27,18.84
CA_3,HOBBIES_1_001,2024-02-03,18.99
CA_3,HOBBIES_1_001,2024-02-10,19.88
CA_3,HOBBIES_1_001,2024-02-17,19.26
CA_3,HOBBIES_1_001,2024-02-24,19.23
CA_3,HOBBIES_1_001,2024-03-02,19.35
CA_3,HOBBIES_1_001,2024-03-09,19.3
CA_3,HOBBIES_1_001,2024-03-16,19.27
CA_3,HOBBIES_1_001,2024-03-23,19.38
CA_3,HOBBIES_1_001,2024-03-30,20.46
CA_3,HOBBIES_1_001,2024-04-06,19.99
CA_3,HOBBIES_1_001,2024-04-13,19.44
CA_3,HOBBIES_1_001,2024-04-20,20.05
CA_3,HOBBIES_1_001,2024-04-27,18.74
CA_3,HOBBIES_1_001,2024-05-04,20.1
CA_3,HOBBIES_1_001,2024-05-11,19.97
CA_3,HOBBIES_1_001,2024-05-18,20.31
CA_3,HOBBIES_1_001,2024-05-25,19.6
CA_3,HOBBIES_1_001,2024-06-01,19.19
CA_3,HOBBIES_1_001,2024-06-08,19.45
CA_3,HOBBIES_1_001,2024-06-15,18.41
CA_3,HOBBIES_1_001,2024-06-22,18.36
CA_3,HOBBIES_1_001,2024-06-29,18.36
CA_3,HOBBIES_1_001,2024-07-06,18.86
CA_3,HOBBIES_1_001,2024-07-13,17.7
CA_3,HOBBIES_1_001,2024-07-20,17.51
CA_3,HOBBIES_1_001,2024-07-27,17.9
CA_3,HOBBIES_1_001,2024-08-03,17.98
CA_3,HOBBIES_1_001,2024-08-10,17.23
CA_3,HOBBIES_1_001,2024-08-17,17.71
CA_3,HOBBIES_1_001,2024-08-24,17.92
CA_3,HOBBIES_1_001,2024-08-31,17.76
CA_3,HOBBIES_1_001,2024-09-07,17.32
CA_3,HOBBIES_1_001,2024-09-14,17.08
CA_3,HOBBIES_1_001,2024-09-21,17.83
CA_3,HOBBIES_1_001,2024-09-28,17.08
CA_3,HOBBIES_1_001,2024-10-05,17.48
CA_3,HOBBIES_1_001,2024-10-12,17.94
CA_3,HOBBIES_1_001,2024-10-19,17.5
CA_3,HOBBIES_1_001,2024-10-26,16.77
CA_3,HOBBIES_1_001,2024-11-02,16.74
CA_3,HOBBIES_1_001,2024-11-09,17.24
CA_3,HOBBIES_1_001,2024-11-16,17.78
CA_3,HOBBIES_1_001,2024-11-23,17.79
CA_3,HOBBIES_1_001,2024-11-30,18.7
CA_3,HOBBIES_1_001,2024-12-07,18.05
CA_3,HOBBIES_1_001,2024-12-14,17.86
CA_3,HOBBIES_1_001,2024-12-21,17.64
CA_3,HOBBIES_1_001,2024-12-28,18.85
CA_3,HOBBIES_1_001,2025-01-04,18.44
CA_3,HOBBIES_1_001,2025-01-11,17.9
CA_3,HOBBIES_1_001,2025-01-18,18.76
CA_3,HOBBIES_1_001,2025-01-25,18.42
CA_3,HOBBIES_1_001,2025-02-01,18.83
CA_3,HOBBIES_1_001,2025-02-08,19.16
CA_3,HOBBIES_1_001,2025-02-15,18.84
CA_3,HOBBIES_1_001,2025-02-22,19.14
CA_3,HOBBIES_1_001,2025-03-01,19.1
CA_3,HOBBIES_1_001,2025-03-08,19.18
CA_3,HOBBIES_1_001,2025-03-15,19.09
CA_3,HOBBIES_1_001,2025-03-22,19.39
CA_3,HOBBIES_1_001,2025-03-29,19.2
CA_3,HOBBIES_1_001,2025-04-05,19.93
CA_3,HOBBIES_1_001,2025-04-12,19.72
CA_3,HOBBIES_1_001,2025-04-19,20.17
CA_3,HOBBIES_1_001,2025-04-26,20.45
CA_3,HOBBIES_1_001,2025-05-03,19.79
CA_3,HOBBIES_1_001,2025-05-10,19.59
CA_3,HOBBIES_1_001,2025-05-17,19.62
CA_3,HOBBIES_1_001,2025-05-24,19.37
CA_3,HOBBIES_1_001,2025-05-31,19.05
CA_3,HOBBIES_1_001,2025-06-07,18.87
CA_3,HOBBIES_1_001,2025-06-14,18.26
CA_3,HOBBIES_1_001,2025-06-21,18.98
CA_3,HOBBIES_1_001,2025-06-28,18.42
CA_3,HOBBIES_1_001,2025-07-05,18.95
CA_3,HOBBIES_1_001,2025-07-12,18.54
CA_3,HOBBIES_1_001,2025-07-19,17.7
CA_3,HOBBIES_1_001,2025-07-26,18.39
CA_3,HOBBIES_1_001,2025-08-02,16.56
CA_3,HOBBIES_1_001,2025-08-09,18.42
CA_3,HOBBIES_1_001,2025-08-16,16.87
CA_3,HOBBIES_1_001,2025-08-23,17.57
CA_3,HOBBIES_1_001,2025-08-30,17.45
CA_3,HOBBIES_1_001,2025-09-06,17.67
CA_3,HOBBIES_1_001,2025-09-13,16.99
CA_3,HOBBIES_1_001,2025-09-20,16.18
CA_3,HOBBIES_1_001,2025-09-27,16.94
CA_3,HOBBIES_1_001,2025-10-04,16.98
CA_3,HOBBIES_1_001,2025-10-11,16.22
CA_3,HOBBIES_1_001,2025-10-18,17.15
CA_3,HOBBIES_1_001,2025-10-25,16.72
CA_3,HOBBIES_1_001,2025-11-01,17.53
CA_3,HOBBIES_1_001,2025-11-08,17.23
CA_3,HOBBIES_1_001,2025-11-15,18.3
CA_3,HOBBIES_1_001,2025-11-22,17.44
CA_3,HOBBIES_1_001,2025-11-29,17.87
CA_3,HOBBIES_1_001,2025-12-06,17.72
CA_3,HOBBIES_1_001,2025-12-13,17.23
CA_3,HOBBIES_1_001,2025-12-20,18.02
CA_3,HOBBIES_1_001,2025-12-27,18.61
TX_1,HOBBIES_1_001,2023-01-07,21.59
TX_1,HOBBIES_1_001,2023-01-14,21.29
TX_1,HOBBIES_1_001,2023-01-21,20.83
TX_1,HOBBIES_1_001,2023-01-28,22.13
TX_1,HOBBIES_1_001,2023-02-04,22.16
TX_1,HOBBIES_1_001,2023-02-11,22.53
TX_1,HOBBIES_1_001,2023-02-18,22.04
TX_1,HOBBIES_1_001,2023-02-25,21.37
TX_1,HOBBIES_1_001,2023-03-04,22.7
TX_1,HOBBIES_1_001,2023-03-11,22.47
TX_1,HOBBIES_1_001,2023-03-18,23.31
TX_1,HOBBIES_1_001,2023-03-25,22.57
TX_1,HOBBIES_1_001,2023-04-01,22.54
TX_1,HOBBIES_1_001,2023-04-08,22.79
TX_1,HOBBIES_1_001,2023-04-15,22.19
TX_1,HOBBIES_1_001,2023-04-22,22.11
TX_1,HOBBIES_1_001,2023-04-29,22.35
TX_1,HOBBIES_1_001,2023-05-06,21.8
TX_1,HOBBIES_1_001,2023-05-13,22.08
TX_1,HOBBIES_1_001,2023-05-20,23.15
TX_1,HOBBIES_1_001,2023-05-27,22.51
TX_1,HOBBIES_1_001,2023-06-03,21.96
TX_1,HOBBIES_1_001,2023-06-10,22.47
TX_1,HOBBIES_1_001,2023-06-17,21.02
TX_1,HOBBIES_1_001,2023-06-24,22.61
TX_1,HOBBIES_1_001,2023-07-01,20.87
TX_1,HOBBIES_1_001,2023-07-08,21.98
TX_1,HOBBIES_1_001,2023-07-15,21.79
TX_1,HOBBIES_1_001,2023-07-22,19.68
TX_1,HOBBIES_1_001,2023-07-29,21.17
TX_1,HOBBIES_1_001,2023-08-05,20.13
TX_1,HOBBIES_1_001,2023-08-12,19.84
TX_1,HOBBIES_1_001,2023-08-19,20.26
TX_1,HOBBIES_1_001,2023-08-26,19.39
TX_1,HOBBIES_1_001,2023-09-02,20.04
TX_1,HOBBIES_1_001,2023-09-09,19.26
TX_1,HOBBIES_1_001,2023-09-16,19.75
TX_1,HOBBIES_1_001,2023-09-23,20.28
TX_1,HOBBIES_1_001,2023-09-30,19.81
TX_1,HOBBIES_1_001,2023-10-07,19.45
TX_1,HOBBIES_1_001,2023-10-14,19.92
TX_1,HOBBIES_1_001,2023-10-21,19.01
TX_1,HOBBIES_1_001,2023-10-28,19.36
TX_1,HOBBIES_1_001,2023-11-04,19.65
TX_1,HOBBIES_1_001,2023-11-11,20.36
TX_1,HOBBIES_1_001,2023-11-18,20.3
TX_1,HOBBIES_1_001,2023-11-25,20.5
TX_1,HOBBIES_1_001,2023-12-02,20.37
TX_1,HOBBIES_1_001,2023-12-09,20.14
TX_1,HOBBIES_1_001,2023-12-16,21.48
TX_1,HOBBIES_1_001,2023-12-23,20.52
TX_1,HOBBIES_1_001,2023-12-30,21.28
TX_1,HOBBIES_1_001,2024-01-06,21.18
TX_1,HOBBIES_1_001,2024-01-13,21.72
TX_1,HOBBIES_1_001,2024-01-20,21.26
TX_1,HOBBIES_1_001,2024-01-27,22.33
TX_1,HOBBIES_1_001,2024-02-03,22.66
TX_1,HOBBIES_1_001,2024-02-10,22.6
TX_1,HOBBIES_1_001,2024-02-17,22.26
TX_1,HOBBIES_1_001,2024-02-24,22.05
TX_1,HOBBIES_1_001,2024-03-02,23.96
TX_1,HOBBIES_1_001,2024-03-09,21.9
TX_1,HOBBIES_1_001,2024-03-16,23.01
TX_1,HOBBIES_1_001,2024-03-23,22.74
TX_1,HOBBIES_1_001,2024-03-30,22.53
TX_1,HOBBIES_1_001,2024-04-06,22.67
TX_1,HOBBIES_1_001,2024-04-13,22.25
TX_1,HOBBIES_1_001,2024-04-20,22.72
TX_1,HOBBIES_1_001,2024-04-27,22.59
TX_1,HOBBIES_1_001,2024-05-04,23.82
TX_1,HOBBIES_1_001,2024-05-11,22.82
TX_1,HOBBIES_1_001,2024-05-18,22.38
TX_1,HOBBIES_1_001,2024-05-25,22.28
TX_1,HOBBIES_1_001,2024-06-01,22.82
TX_1,HOBBIES_1_001,2024-06-08,21.13
TX_1,HOBBIES_1_001,2024-06-15,21.39
TX_1,HOBBIES_1_001,2024-06-22,20.29
TX_1,HOBBIES_1_001,2024-06-29,21.43
TX_1,HOBBIES_1_001,2024-07-06,21.4
TX_1,HOBBIES_1_001,2024-07-13,20.26
TX_1,HOBBIES_1_001,2024-07-20,21.35
TX_1,HOBBIES_1_001,2024-07-27,20.08
TX_1,HOBBIES_1_001,2024-08-03,20.12
TX_1,HOBBIES_1_001,2024-08-10,20.21
TX_1,HOBBIES_1_001,2024-08-17,20.82
TX_1,HOBBIES_1_001,2024-08-24,19.48
TX_1,HOBBIES_1_001,2024-08-31,19.95
TX_1,HOBBIES_1_001,2024-09-07,20.11
TX_1,HOBBIES_1_001,2024-09-14,19.95
TX_1,HOBBIES_1_001,2024-09-21,19.93
TX_1,HOBBIES_1_001,2024-09-28,19.99
TX_1,HOBBIES_1_001,2024-10-05,19.35
TX_1,HOBBIES_1_001,2024-10-12,20.48
TX_1,HOBBIES_1_001,2024-10-19,19.64
TX_1,HOBBIES_1_001,2024-10-26,19.64
TX_1,HOBBIES_1_001,2024-11-02,20.52
TX_1,HOBBIES_1_001,2024-11-09,19.64
TX_1,HOBBIES_1_001,2024-11-16,20.23
TX_1,HOBBIES_1_001,2024-11-23,19.84
TX_1,HOBBIES_1_001,2024-11-30,21.64
TX_1,HOBBIES_1_001,2024-12-07,21.7
TX_1,HOBBIES_1_001,2024-12-14,20.63
TX_1,HOBBIES_1_001,2024-12-21,21.13
TX_1,HOBBIES_1_001,2024-12-28,21.04
TX_1,HOBBIES_1_001,2025-01-04,21.01
TX_1,HOBBIES_1_001,2025-01-11,21.43
TX_1,HOBBIES_1_001,2025-01-18,21.52
TX_1,HOBBIES_1_001,2025-01-25,20.88
TX_1,HOBBIES_1_001,2025-02-01,22.01
TX_1,HOBBIES_1_001,2025-02-08,21.99
TX_1,HOBBIES_1_001,2025-02-15,22.32
TX_1,HOBBIES_1_001,2025-02-22,22.22
TX_1,HOBBIES_1_001,2025-03-01,22.16
TX_1,HOBBIES_1_001,2025-03-08,22.93
TX_1,HOBBIES_1_001,2025-03-15,22.8
TX_1,HOBBIES_1_001,2025-03-22,23.33
TX_1,HOBBIES_1_001,2025-03-29,22.85
TX_1,HOBBIES_1_001,2025-04-05,22.45
TX_1,HOBBIES_1_001,2025-04-12,22.89
TX_1,HOBBIES_1_001,2025-04-19,21.39
TX_1,HOBBIES_1_001,2025-04-26,23.62
TX_1,HOBBIES_1_001,2025-05-03,22.51
TX_1,HOBBIES_1_001,2025-05-10,23.47
TX_1,HOBBIES_1_001,2025-05-17,21.65
TX_1,HOBBIES_1_001,2025-05-24,21.39
TX_1,HOBBIES_1_001,2025-05-31,22.06
TX_1,HOBBIES_1_001,2025-06-07,21.9
TX_1,HOBBIES_1_001,2025-06-14,21.72
TX_1,HOBBIES_1_001,2025-06-21,21.46
TX_1,HOBBIES_1_001,2025-06-28,20.85
TX_1,HOBBIES_1_001,2025-07-05,20.23
TX_1,HOBBIES_1_001,2025-07-12,20.98
TX_1,HOBBIES_1_001,2025-07-19,20.0
TX_1,HOBBIES_1_001,2025-07-26,19.79
TX_1,HOBBIES_1_001,2025-08-02,20.14
TX_1,HOBBIES_1_001,2025-08-09,20.4
TX_1,HOBBIES_1_001,2025-08-16,21.05
TX_1,HOBBIES_1_001,2025-08-23,20.42
TX_1,HOBBIES_1_001,2025-08-30,20.54
TX_1,HOBBIES_1_001,2025-09-06,20.07
TX_1,HOBBIES_1_001,2025-09-13,19.87
TX_1,HOBBIES_1_001,2025-09-20,20.87
TX_1,HOBBIES_1_001,2025-09-27,18.97
TX_1,HOBBIES_1_001,2025-10-04,19.42
TX_1,HOBBIES_1_001,2025-10-11,19.47
TX_1,HOBBIES_1_001,2025-10-18,20.12
TX_1,HOBBIES_1_001,2025-10-25,19.26
TX_1,HOBBIES_1_001,2025-11-01,20.2
TX_1,HOBBIES_1_001,2025-11-08,20.21
TX_1,HOBBIES_1_001,2025-11-15,20.45
TX_1,HOBBIES_1_001,2025-11-22,20.57
TX_1,HOBBIES_1_001,2025-11-29,21.1
TX_1,HOBBIES_1_001,2025-12-06,20.45
TX_1,HOBBIES_1_001,2025-12-13,20.91
TX_1,HOBBIES_1_001,2025-12-20,20.43
TX_1,HOBBIES_1_001,2025-12-27,20.48
TX_2,HOBBIES_1_001,2023-01-07,20.56
TX_2,HOBBIES_1_001,2023-01-14,19.45
TX_2,HOBBIES_1_001,2023-01-21,20.33
TX_2,HOBBIES_1_001,2023-01-28,20.43
TX_2,HOBBIES_1_001,2023-02-04,20.9
TX_2,HOBBIES_1_001,2023-02-11,19.59
TX_2,HOBBIES_1_001,2023-02-18,21.01
TX_2,HOBBIES_1_001,2023-02-25,20.62
TX_2,HOBBIES_1_001,2023-03-04,20.43
TX_2,HOBBIES_1_001,2023-03-11,20.68
TX_2,HOBBIES_1_001,2023-03-18,21.4
TX_2,HOBBIES_1_001,2023-03-25,21.27
TX_2,HOBBIES_1_001,2023-04-01,20.83
TX_2,HOBBIES_1_001,2023-04-08,20.29
TX_2,HOBBIES_1_001,2023-04-15,20.3
TX_2,HOBBIES_1_001,2023-04-22,21.2
TX_2,HOBBIES_1_001,2023-04-29,20.08
TX_2,HOBBIES_1_001,2023-05-06,20.6
TX_2,HOBBIES_1_001,2023-05-13,21.94
TX_2,HOBBIES_1_001,2023-05-20,20.68
TX_2,HOBBIES_1_001,2023-05-27,20.69
TX_2,HOBBIES_1_001,2023-06-03,19.64
TX_2,HOBBIES_1_001,2023-06-10,19.41
TX_2,HOBBIES_1_001,2023-06-17,20.27
TX_2,HOBBIES_1_001,2023-06-24,19.57
TX_2,HOBBIES_1_001,2023-07-01,20.12
TX_2,HOBBIES_1_001,2023-07-08,19.45
TX_2,HOBBIES_1_001,2023-07-15,20.93
TX_2,HOBBIES_1_001,2023-07-22,18.84
TX_2,HOBBIES_1_001,2023-07-29,19.09
TX_2,HOBBIES_1_001,2023-08-05,18.4
TX_2,HOBBIES_1_001,2023-08-12,19.16
TX_2,HOBBIES_1_001,2023-08-19,18.77
TX_2,HOBBIES_1_001,2023-08-26,18.02
TX_2,HOBBIES_1_001,2023-09-02,18.23
TX_2,HOBBIES_1_001,2023-09-09,18.93
TX_2,HOBBIES_1_001,2023-09-16,18.82
TX_2,HOBBIES_1_001,2023-09-23,17.58
TX_2,HOBBIES_1_001,2023-09-30,18.0
TX_2,HOBBIES_1_001,2023-10-07,19.04
TX_2,HOBBIES_1_001,2023-10-14,18.17
TX_2,HOBBIES_1_001,2023-10-21,18.37
TX_2,HOBBIES_1_001,2023-10-28,18.82
TX_2,HOBBIES_1_001,2023-11-04,17.82
TX_2,HOBBIES_1_001,2023-11-11,18.1
TX_2,HOBBIES_1_001,2023-11-18,18.5
TX_2,HOBBIES_1_001,2023-11-25,19.34
TX_2,HOBBIES_1_001,2023-12-02,19.4
TX_2,HOBBIES_1_001,2023-12-09,19.41
TX_2,HOBBIES_1_001,2023-12-16,19.16
TX_2,HOBBIES_1_001,2023-12-23,19.93
TX_2,HOBBIES_1_001,2023-12-30,19.47
TX_2,HOBBIES_1_001,2024-01-06,20.0
TX_2,HOBBIES_1_001,2024-01-13,20.33
TX_2,HOBBIES_1_001,2024-01-20,20.89
TX_2,HOBBIES_1_001,2024-01-27,20.16
TX_2,HOBBIES_1_001,2024-02-03,20.15
TX_2,HOBBIES_1_001,2024-02-10,21.13
TX_2,HOBBIES_1_001,2024-02-17,21.29
TX_2,HOBBIES_1_001,2024-02-24,20.41
TX_2,HOBBIES_1_001,2024-03-02,20.21
TX_2,HOBBIES_1_001,2024-03-09,21.48
TX_2,HOBBIES_1_001,2024-03-16,20.05
TX_2,HOBBIES_1_001,2024-03-23,20.05
TX_2,HOBBIES_1_001,2024-03-30,20.81
TX_2,HOBBIES_1_001,2024-04-06,20.94
TX_2,HOBBIES_1_001,2024-04-13,20.31
TX_2,HOBBIES_1_001,2024-04-20,20.93
TX_2,HOBBIES_1_001,2024-04-27,20.89
TX_2,HOBBIES_1_001,2024-05-04,20.43
TX_2,HOBBIES_1_001,2024-05-11,21.62
TX_2,HOBBIES_1_001,2024-05-18,20.68
TX_2,HOBBIES_1_001,2024-05-25,20.91
TX_2,HOBBIES_1_001,2024-06-01,19.46
TX_2,HOBBIES_1_001,2024-06-08,19.31
TX_2,HOBBIES_1_001,2024-06-15,20.12
TX_2,HOBBIES_1_001,2024-06-22,20.65
TX_2,HOBBIES_1_001,2024-06-29,19.07
TX_2,HOBBIES_1_001,2024-07-06,19.47
TX_2,HOBBIES_1_001,2024-07-13,18.65
TX_2,HOBBIES_1_001,2024-07-20,18.74
TX_2,HOBBIES_1_001,2024-07-27,19.02
TX_2,HOBBIES_1_001,2024-08-03,18.56
TX_2,HOBBIES_1_001,2024-08-10,18.05
TX_2,HOBBIES_1_001,2024-08-17,17.92
TX_2,HOBBIES_1_001,2024-08-24,17.56
TX_2,HOBBIES_1_001,2024-08-31,18.56
TX_2,HOBBIES_1_001,2024-09-07,18.54
TX_2,HOBBIES_1_001,2024-09-14,18.48
TX_2,HOBBIES_1_001,2024-09-21,17.77
TX_2,HOBBIES_1_001,2024-09-28,18.62
TX_2,HOBBIES_1_001,2024-10-05,18.49
TX_2,HOBBIES_1_001,2024-10-12,18.2
TX_2,HOBBIES_1_001,2024-10-19,18.16
TX_2,HOBBIES_1_001,2024-10-26,18.0
TX_2,HOBBIES_1_001,2024-11-02,18.47
TX_2,HOBBIES_1_001,2024-11-09,19.22
TX_2,HOBBIES_1_001,2024-11-16,19.12
TX_2,HOBBIES_1_001,2024-11-23,18.59
TX_2,HOBBIES_1_001,2024-11-30,19.1
TX_2,HOBBIES_1_001,2024-12-07,18.47
TX_2,HOBBIES_1_001,2024-12-14,19.5
TX_2,HOBBIES_1_001,2024-12-21,18.91
TX_2,HOBBIES_1_001,2024-12-28,19.81
TX_2,HOBBIES_1_001,2025-01-04,21.08
TX_2,HOBBIES_1_001,2025-01-11,19.51
TX_2,HOBBIES_1_001,2025-01-18,21.4
TX_2,HOBBIES_1_001,2025-01-25,20.35
TX_2,HOBBIES_1_001,2025-02-01,19.87
TX_2,HOBBIES_1_001,2025-02-08,19.97
TX_2,HOBBIES_1_001,2025-02-15,21.71
TX_2,HOBBIES_1_001,2025-02-22,20.86
TX_2,HOBBIES_1_001,2025-03-01,20.41
TX_2,HOBBIES_1_001,2025-03-08,20.67
TX_2,HOBBIES_1_001,2025-03-15,21.06
TX_2,HOBBIES_1_001,2025-03-22,20.87
TX_2,HOBBIES_1_001,2025-03-29,21.08
TX_2,HOBBIES_1_001,2025-04-05,21.82
TX_2,HOBBIES_1_001,2025-04-12,20.29
TX_2,HOBBIES_1_001,2025-04-19,21.17
TX_2,HOBBIES_1_001,2025-04-26,20.74
TX_2,HOBBIES_1_001,2025-05-03,20.44
TX_2,HOBBIES_1_001,2025-05-10,21.16
TX_2,HOBBIES_1_001,2025-05-17,19.75
TX_2,HOBBIES_1_001,2025-05-24,19.17
TX_2,HOBBIES_1_001,2025-05-31,20.35
TX_2,HOBBIES_1_001,2025-06-07,20.02
TX_2,HOBBIES_1_001,2025-06-14,19.26
TX_2,HOBBIES_1_001,2025-06-21,18.93
TX_2,HOBBIES_1_001,2025-06-28,20.56
TX_2,HOBBIES_1_001,2025-07-05,19.68
TX_2,HOBBIES_1_001,2025-07-12,19.3
TX_2,HOBBIES_1_001,2025-07-19,20.18
TX_2,HOBBIES_1_001,2025-07-26,19.46
TX_2,HOBBIES_1_001,2025-08-02,19.66
TX_2,HOBBIES_1_001,2025-08-09,18.14
TX_2,HOBBIES_1_001,2025-08-16,18.0
TX_2,HOBBIES_1_001,2025-08-23,18.74
TX_2,HOBBIES_1_001,2025-08-30,18.55
TX_2,HOBBIES_1_001,2025-09-06,18.86
TX_2,HOBBIES_1_001,2025-09-13,17.48
TX_2,HOBBIES_1_001,2025-09-20,18.51
TX_2,HOBBIES_1_001,2025-09-27,18.62
TX_2,HOBBIES_1_001,2025-10-04,18.59
TX_2,HOBBIES_1_001,2025-10-11,18.0
TX_2,HOBBIES_1_001,2025-10-18,18.46
TX_2,HOBBIES_1_001,2025-10-25,17.92
TX_2,HOBBIES_1_001,2025-11-01,18.22
TX_2,HOBBIES_1_001,2025-11-08,17.96
TX_2,HOBBIES_1_001,2025-11-15,18.2
TX_2,HOBBIES_1_001,2025-11-22,18.56
TX_2,HOBBIES_1_001,2025-11-29,18.58
TX_2,HOBBIES_1_001,2025-12-06,18.6
TX_2,HOBBIES_1_001,2025-12-13,18.49
TX_2,HOBBIES_1_001,2025-12-20,20.21
TX_2,HOBBIES_1_001,2025-12-27,19.19
TX_3,HOBBIES_1_001,2023-01-07,18.67
TX_3,HOBBIES_1_001,2023-01-14,17.84
TX_3,HOBBIES_1_001,2023-01-21,19.45
TX_3,HOBBIES_1_001,2023-01-28,19.03
TX_3,HOBBIES_1_001,2023-02-04,18.87
TX_3,HOBBIES_1_001,2023-02-11,19.0
TX_3,HOBBIES_1_001,2023-02-18,19.74
TX_3,HOBBIES_1_001,2023-02-25,17.98
TX_3,HOBBIES_1_001,2023-03-04,19.09
TX_3,HOBBIES_1_001,2023-03-11,19.5
TX_3,HOBBIES_1_001,2023-03-18,19.54
TX_3,HOBBIES_1_001,2023-03-25,20.86
TX_3,HOBBIES_1_001,2023-04-01,19.48
TX_3,HOBBIES_1_001,2023-04-08,20.12
TX_3,HOBBIES_1_001,2023-04-15,20.5
TX_3,HOBBIES_1_001,2023-04-22,19.89
TX_3,HOBBIES_1_001,2023-04-29,19.17
TX_3,HOBBIES_1_001,2023-05-06,18.8
TX_3,HOBBIES_1_001,2023-05-13,19.69
TX_3,HOBBIES_1_001,2023-05-20,20.01
TX_3,HOBBIES_1_001,2023-05-27,19.36
TX_3,HOBBIES_1_001,2023-06-03,19.55
TX_3,HOBBIES_1_001,2023-06-10,20.05
TX_3,HOBBIES_1_001,2023-06-17,19.07
TX_3,HOBBIES_1_001,2023-06-24,18.02
TX_3,HOBBIES_1_001,2023-07-01,18.4
TX_3,HOBBIES_1_001,2023-07-08,18.84
TX_3,HOBBIES_1_001,2023-07-15,17.95
TX_3,HOBBIES_1_001,2023-07-22,18.59
TX_3,HOBBIES_1_001,2023-07-29,17.75
TX_3,HOBBIES_1_001,2023-08-05,17.79
TX_3,HOBBIES_1_001,2023-08-12,17.37
TX_3,HOBBIES_1_001,2023-08-19,17.48
TX_3,HOBBIES_1_001,2023-08-26,17.4
TX_3,HOBBIES_1_001,2023-09-02,16.54
TX_3,HOBBIES_1_001,2023-09-09,16.97
TX_3,HOBBIES_1_001,2023-09-16,16.59
TX_3,HOBBIES_1_001,2023-09-23,16.91
TX_3,HOBBIES_1_001,2023-09-30,16.73
TX_3,HOBBIES_1_001,2023-10-07,17.51
TX_3,HOBBIES_1_001,2023-10-14,17.54
TX_3,HOBBIES_1_001,2023-10-21,17.39
TX_3,HOBBIES_1_001,2023-10-28,16.66
TX_3,HOBBIES_1_001,2023-11-04,17.25
TX_3,HOBBIES_1_001,2023-11-11,16.8
TX_3,HOBBIES_1_001,2023-11-18,17.42
TX_3,HOBBIES_1_001,2023-11-25,17.89
TX_3,HOBBIES_1_001,2023-12-02,18.18
TX_3,HOBBIES_1_001,2023-12-09,18.09
TX_3,HOBBIES_1_001,2023-12-16,18.59
TX_3,HOBBIES_1_001,2023-12-23,18.29
TX_3,HOBBIES_1_001,2023-12-30,18.22
TX_3,HOBBIES_1_001,2024-01-06,18.89
TX_3,HOBBIES_1_001,2024-01-13,19.07
TX_3,HOBBIES_1_001,2024-01-20,18.55
TX_3,HOBBIES_1_001,2024-01-27,19.11
TX_3,HOBBIES_1_001,2024-02-03,18.93
TX_3,HOBBIES_1_001,2024-02-10,18.23
TX_3,HOBBIES_1_001,2024-02-17,19.52
TX_3,HOBBIES_1_001,2024-02-24,18.77
TX_3,HOBBIES_1_001,2024-03-02,19.64
TX_3,HOBBIES_1_001,2024-03-09,18.8
TX_3,HOBBIES_1_001,2024-03-16,19.25
TX_3,HOBBIES_1_001,2024-03-23,19.42
TX_3,HOBBIES_1_001,2024-03-30,20.23
TX_3,HOBBIES_1_001,2024-04-06,19.38
TX_3,HOBBIES_1_001,2024-04-13,19.09
TX_3,HOBBIES_1_001,2024-04-20,19.75
TX_3,HOBBIES_1_001,2024-04-27,19.4
TX_3,HOBBIES_1_001,2024-05-04,19.82
TX_3,HOBBIES_1_001,2024-05-11,18.85
TX_3,HOBBIES_1_001,2024-05-18,19.34
TX_3,HOBBIES_1_001,2024-05-25,20.3
TX_3,HOBBIES_1_001,2024-06-01,18.87
TX_3,HOBBIES_1_001,2024-06-08,18.93
TX_3,HOBBIES_1_001,2024-06-15,17.92
TX_3,HOBBIES_1_001,2024-06-22,18.15
TX_3,HOBBIES_1_001,2024-06-29,18.61
TX_3,HOBBIES_1_001,2024-07-06,18.09
TX_3,HOBBIES_1_001,2024-07-13,18.36
TX_3,HOBBIES_1_001,2024-07-20,18.13
TX_3,HOBBIES_1_001,2024-07-27,17.21
TX_3,HOBBIES_1_001,2024-08-03,18.11
TX_3,HOBBIES_1_001,2024-08-10,16.99
TX_3,HOBBIES_1_001,2024-08-17,17.09
TX_3,HOBBIES_1_001,2024-08-24,17.42
TX_3,HOBBIES_1_001,2024-08-31,17.92
TX_3,HOBBIES_1_001,2024-09-07,16.74
TX_3,HOBBIES_1_001,2024-09-14,17.18
TX_3,HOBBIES_1_001,2024-09-21,17.15
TX_3,HOBBIES_1_001,2024-09-28,17.35
TX_3,HOBBIES_1_001,2024-10-05,17.58
TX_3,HOBBIES_1_001,2024-10-12,16.93
TX_3,HOBBIES_1_001,2024-10-19,17.58
TX_3,HOBBIES_1_001,2024-10-26,17.77
TX_3,HOBBIES_1_001,2024-11-02,18.05
TX_3,HOBBIES_1_001,2024-11-09,17.58
TX_3,HOBBIES_1_001,2024-11-16,17.54
TX_3,HOBBIES_1_001,2024-11-23,17.38
TX_3,HOBBIES_1_001,2024-11-30,17.07
